Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Israel,ISR,2017,,,85.79,39976.98,140655,14797,628776
Israel,ISR,2018,,,86.5,37023.65,122368,13323.1,655825.1
Israel,ISR,2019,,,86.92,41881,141138,13600,616956.56
Israel,ISR,2020,,,87.35,43173,138699,15053.9,664997.2
Israel,ISR,2021,,,87.79,42757,139716,13399.7,632482
Italy,ITA,1961,,46250,,40300,677300,391800,263200
Italy,ITA,1962,,47300,,42700,724900,395700,310200
Italy,ITA,1963,,46771,,41300,678800,374700,362100
Italy,ITA,1964,,43900,,41000,635800,471900,431200
Italy,ITA,1965,,40659,,38200,676200,478100,515000
Italy,ITA,1966,,38622,,42300,813100,435500,556500
Italy,ITA,1967,,37166,,44300,889700,460900,540000
Italy,ITA,1968,,39618,,45500,971800,541900,566700
Italy,ITA,1969,,47820,,50132,1027134,533401,581700
Italy,ITA,1970,,51000,,54800,1076600,593200,628900
Italy,ITA,1971,,52400,,54300,1083600,644000,656000
Italy,ITA,1972,,55900,,53100,1027300,665700,712100
Italy,ITA,1973,,49800,,48900,1061700,689200,798900
Italy,ITA,1974,,45800,,45900,1075500,738000,826000
Italy,ITA,1975,,51900,,49300,965400,786700,853100
Italy,ITA,1976,,55700,,49632,1017600,815880,899900
Italy,ITA,1977,,57400,,64833,1051900,904100,918900
Italy,ITA,1978,,59010,,63175,1023837,966559,959300
Italy,ITA,1979,,57379,,68028,1105594,1033388,987700
Italy,ITA,1980,,52204,,71740,1147859,1085494,1015860
Italy,ITA,1981,,48131,,68663,1110788,1105835,1018090
Italy,ITA,1982,,44679,,67720,1107006,1108064,1050430
Italy,ITA,1983,,47993,,80679,1188356,1165920,1053650
Italy,ITA,1984,,51544,,70612,1181854,1218073,1029300
Italy,ITA,1985,,55351,,69969,1204760,1186896,1006500
Italy,ITA,1986,,54463,,67413,1180011,1172231,1016400
Italy,ITA,1987,,54192,,70432,1174532,1230604,1059100
Italy,ITA,1988,,53277,,72869,1165116,1269069,1079000
Italy,ITA,1989,,54170,,79087,1145911,1295287,1081900
Italy,ITA,1990,,57029,,84734,1165350,1333050,1105800
Italy,ITA,1991,,58111,,84779,1181572,1332803,1099500
Italy,ITA,1992,,62136,,86032,1217542,1341586,1105000
Italy,ITA,1993,,60310,,80826,1187744,1371346,1107100
Italy,ITA,1994,,58147,,78897,1171219,1369250,1097080
Italy,ITA,1995,,55910,,76498,1180935,1345560,1097100
Italy,ITA,1996,,53709,,77551,1181985,1410300,1122500
Italy,ITA,1997,,52988,,75793,1161061,1395816,1142600
Italy,ITA,1998,,50415,,73265,1112740,1412189,1153900
Italy,ITA,1999,,50411,,73439,1165509,1471702,1136400
Italy,ITA,2000,,50689,,69051,1153402,1478500,1092300
Italy,ITA,2001,,63000,,66179,1134083,1509640,1138800
Italy,ITA,2002,,45500,,62858,1135791,1535900,1172725
Italy,ITA,2003,,44000,,61575,1128221,1589890,951734
Italy,ITA,2004,,48123,,62847,1148278,1589889,987006
Italy,ITA,2005,,33179,,61550,1108062,1514747,998644
Italy,ITA,2006,,41015,,61438,1110299,1559243,905985
Italy,ITA,2007,,25050,,61320,1122591,1603280,1016409
Italy,ITA,2008,,24565,,59699,1059314,1606013,1104979
Italy,ITA,2009,,21560,,59051,1055003,1628028,1131606
Italy,ITA,2010,,17883,,54343,1075333,1673000,1167721
Italy,ITA,2011,,16527,,49290,1011018.4,1601877,1202896
Italy,ITA,2012,,18125,,47645,981660,1650837,1244039
Italy,ITA,2013,,15178,,35466,853980,1652424,1215526
Italy,ITA,2014,,10898,,26638,709427.2,1327822,1229503.5
Italy,ITA,2015,,9970.7,,35440.2,788277.3,1491413.6,1282284.6
Italy,ITA,2016,,11741.7,,32924.2,809655.8,1544131.5,1354077.1
Italy,ITA,2017,,7792,,35025,756421,1466949,1318640.4
Italy,ITA,2018,,5618,,37080,831548,1487000,1276626
Italy,ITA,2019,,5767,,34150,801096.9,1464490,1357885
Italy,ITA,2020,,,,31270,,1286690,1381879.5
Italy,ITA,2021,,,,31670,,1351980,1369213.9
Jamaica,JAM,1961,,63.45,,2476,12000,3372,3238
Jamaica,JAM,1962,,64.35,,2487,10834,3444,4043
Jamaica,JAM,1963,,60.45,,2162,11130,3297,4744
Jamaica,JAM,1964,,63.75,,1949,11662,3414,5450
Jamaica,JAM,1965,,63.9,,1904,11142,3350,5731
Jamaica,JAM,1966,,64.5,,1837,11726,2973,7431
Jamaica,JAM,1967,,61.2,,2450,11531,3851,10069
Jamaica,JAM,1968,,61.2,,2336,11295,4580,10101
Jamaica,JAM,1969,,60,,1578,11524,5590,12473
Jamaica,JAM,1970,,51,,1503,10500,6513,14489
Jamaica,JAM,1971,,52.5,,1411,9799,4670,19870
Jamaica,JAM,1972,,50.55,,1226,10251,6577,16160
Jamaica,JAM,1973,,49.5,,1098,11491,8224,21284
Jamaica,JAM,1974,,48.75,,1017,12759,4365,22816
Jamaica,JAM,1975,,48,,941,12500,5000,24000
Jamaica,JAM,1976,,47.25,,904,12723,6886,26825
Jamaica,JAM,1977,,46.5,,723,12351,7906,29815
Jamaica,JAM,1978,,46.5,,694,11598,7598,30735
Jamaica,JAM,1979,,45.75,,517,11421,6260,33956
Jamaica,JAM,1980,,45,,469,12034,7357,31217
Jamaica,JAM,1981,,43.5,,417,11812,7525,29356
Jamaica,JAM,1982,,42,,441,12215,7267,26603
Jamaica,JAM,1983,,42,,480,14057,6604,32663
Jamaica,JAM,1984,,42,,472,14524,7149,39558
Jamaica,JAM,1985,,42,,465,13540,7262,27860
Jamaica,JAM,1986,,42,,484,14592,6078,31234
Jamaica,JAM,1987,,42,,436,13894,6459,37696
Jamaica,JAM,1988,,43.5,,439,13610,7331,34207
Jamaica,JAM,1989,,43.5,,455,13425,7504,38945
Jamaica,JAM,1990,,43.5,,456,15024,7394,51946
Jamaica,JAM,1991,,43.5,,432,16053,4741,53436
Jamaica,JAM,1992,,44.25,,415,18208,5926,52469
Jamaica,JAM,1993,,44.25,,426,15639,7047,45197
Jamaica,JAM,1994,,44.25,,455,15793,7247,44946
Jamaica,JAM,1995,,44.25,,477,16686,6690,45369
Jamaica,JAM,1996,,44.25,,523,15643,6553,55142
Jamaica,JAM,1997,,44.25,,532,14538,6512,59310
Jamaica,JAM,1998,,44.25,,546,14253,6826,63168
Jamaica,JAM,1999,,44.25,,586,14688,6867,72932
Jamaica,JAM,2000,,44.25,,559,14041,6621,77244
Jamaica,JAM,2001,,44.25,,586,13096,6367,82897
Jamaica,JAM,2002,,44.25,,568,14260,5490,83839
Jamaica,JAM,2003,,44.25,,565,13714,6324,94241
Jamaica,JAM,2004,,44.25,,634,10751,7468,96475
Jamaica,JAM,2005,,44.25,,775,10390,9449,101513
Jamaica,JAM,2006,,45,,689,6034,7638,104590
Jamaica,JAM,2007,,46.5,,655,5539,7239,107262
Jamaica,JAM,2008,,45,,693,5994,9138,106721
Jamaica,JAM,2009,,45,,884,5426,8958,104502
Jamaica,JAM,2010,,45,,948,5264,7973,100637
Jamaica,JAM,2011,,45,,1115,4684,7110,101526
Jamaica,JAM,2012,,45,,938,4833,7908.6,102166.5
Jamaica,JAM,2013,,45,,802.99,5600,7500,103820
Jamaica,JAM,2014,,43.51,,770,5163,6821.01,110312
Jamaica,JAM,2015,,42.67,,746,6300,6454.28,112855
Jamaica,JAM,2016,,41.86,,901,6426,8213.76,125993
Jamaica,JAM,2017,,41.65,,779,5579,7470.51,128290
Jamaica,JAM,2018,,41.51,,634,5677,7321.35,132347
Jamaica,JAM,2019,,41.35,,644,5932,6962.21,134299
Jamaica,JAM,2020,,41.21,,532,5937,6655.19,123636
Jamaica,JAM,2021,,41.07,,486,6545,7199.48,125192
Japan,JPN,1961,,23340,,3711,142748,206288,132048
Japan,JPN,1962,,24910,,2788,146125,324188,155048
Japan,JPN,1963,,22140,,2445,185929,279354,178048
Japan,JPN,1964,,17540,,1958,237165,342356,176126
Japan,JPN,1965,,19940,,2018,216261,407238,204391
Japan,JPN,1966,,13091,,1716,154206,564556,240068
Japan,JPN,1967,,12924,,1784,158708,603458,292012
Japan,JPN,1968,,15363,,1092,175771,589577,328308
Japan,JPN,1969,,12139,,1083,236389,587658,400163
Japan,JPN,1970,,10697,,968,278011,734294,490129
Japan,JPN,1971,,10388,,698,296173,843244,540019
Japan,JPN,1972,,7058,,622,317445,885306,622282
Japan,JPN,1973,,4556,,508,245769,970520,684681
Japan,JPN,1974,,4282,,386,321070,1097924,724757
Japan,JPN,1975,,5283,,243,352664,1039642,739930
Japan,JPN,1976,,6133,,142,297881,1056229,824375
Japan,JPN,1977,,6048,,163,361175,1169465,903153
Japan,JPN,1978,,4969,,138,403340,1284473,1004649
Japan,JPN,1979,,4308,,110,401665,1429927,1091834
Japan,JPN,1980,,3741,,117,418062,1475005,1128148
Japan,JPN,1981,,3917,,117,470717,1395843,1125170
Japan,JPN,1982,,4652,,151,480958,1427630,1183682
Japan,JPN,1983,,5191,,182,494934,1428824,1239104
Japan,JPN,1984,,5520,,218,536061,1424204,1297857
Japan,JPN,1985,,5418,,261,555256,1531914,1353120
Japan,JPN,1986,,5757,,301,558620,1551651,1377070
Japan,JPN,1987,,5002,,336,564883,1582014,1428433
Japan,JPN,1988,,4252,,345,569803,1578938,1445371
Japan,JPN,1989,,4645,,361,547958,1593918,1423325
Japan,JPN,1990,,4737,,395,549479,1555226,1391250
Japan,JPN,1991,,4907,,396,575160,1482776,1356856
Japan,JPN,1992,,5331,,460,591660,1434148,1365015
Japan,JPN,1993,,6314,,489,594346,1439610,1318015
Japan,JPN,1994,,7619,,458,602336,1390288,1256015
Japan,JPN,1995,,8433,,361,600902,1299700,1251673
Japan,JPN,1996,,7423,,299,554507,1263100,1235831
Japan,JPN,1997,,7971,,284,530248,1288200,1233984
Japan,JPN,1998,,7830,,276,529349,1290800,1211683
Japan,JPN,1999,,7324,,272,540377,1277094,1212571
Japan,JPN,2000,,7004,,267,530438,1255800,1194536
Japan,JPN,2001,,6107,,259,458600,1231600,1216428
Japan,JPN,2002,,7049,,209,536600,1245800,1229101
Japan,JPN,2003,,7459,,173,496000,1273700,1239775
Japan,JPN,2004,,7179,,193,513600,1262600,1241995.5
Japan,JPN,2005,,7129,,199,499470,1244963,1273155.6
Japan,JPN,2006,,6549,,158,496992,1246525,1366682
Japan,JPN,2007,,6087,,154,503902,1250511,1366117
Japan,JPN,2008,,6053,,182,519879,1248801,1369318.4
Japan,JPN,2009,,5734,,184,517020,1309910,1413506
Japan,JPN,2010,,5880,,192.5,514959,1292451,1416886.1
Japan,JPN,2011,,4868,,205,500370,1267328,1378013
Japan,JPN,2012,,4896,,211,518650,1296971,1457012.8
Japan,JPN,2013,,5465,,215,507985,1309433,2078658.5
Japan,JPN,2014,,5379,,220.67,502135,1263599,2128197.2
Japan,JPN,2015,,5113,,216.75,481019,1254283,2131986
Japan,JPN,2016,,3670,,215.73,464351,1278623,2171916.8
Japan,JPN,2017,,3916,,220.22,469096,1272301,2214910
Japan,JPN,2018,,3850,,233.04,475336,1284213,2249595.8
Japan,JPN,2019,,4101.6,,238.39,470918,1278885.5,2297896.2
Japan,JPN,2020,,4025.1,,244.48,477457.1,1305823.2,2331659.8
Japan,JPN,2021,,4550,,250.66,477978.7,1318125.2,2435974
Jordan,JOR,1961,,,870,7100,1220,,1060
Jordan,JOR,1962,,,820,9500,1150,,1354
Jordan,JOR,1963,,,520,8850,1900,,1842
Jordan,JOR,1964,,,530,9200,1630,,2316
Jordan,JOR,1965,,,800,10300,1690,,3132
Jordan,JOR,1966,,,700,12000,1800,,3544
Jordan,JOR,1967,,,450,8100,1570,,3172
Jordan,JOR,1968,,,575,8650,1770,,3312
Jordan,JOR,1969,,,560,8650,1310,,7283
Jordan,JOR,1970,,,600,7900,1450,,7628
Jordan,JOR,1971,,,900,9350,1420,,9848
Jordan,JOR,1972,,,1390,8950,1520,,12012
Jordan,JOR,1973,,,1300,9950,1950,,15428
Jordan,JOR,1974,,,740,6400,1280,,17199
Jordan,JOR,1975,,,690,6350,1620,,21088
Jordan,JOR,1976,,,735,4075,1554,,22106
Jordan,JOR,1977,,,945,5264,1596,,23181
Jordan,JOR,1978,,,525,5499,1554,,24040
Jordan,JOR,1979,,,575,4981,1550,,25141
Jordan,JOR,1980,,,755,5805,1554,,26031
Jordan,JOR,1981,,,945,6075,1525,,26038
Jordan,JOR,1982,,,405,6836,1470,,28527
Jordan,JOR,1983,,,255,7857,2078,,41527
Jordan,JOR,1984,,,225,7570,2125,,49027
Jordan,JOR,1985,,,495,9134,1278,,55027
Jordan,JOR,1986,,,204,5347,1008,,63527
Jordan,JOR,1987,,,218,6681,1065,,63027
Jordan,JOR,1988,,,231,7105,1001,,68035
Jordan,JOR,1989,,,476,7896,1000,,43035
Jordan,JOR,1990,,,370,10900,2500,,50032
Jordan,JOR,1991,,,270,14900,3200,,60040
Jordan,JOR,1992,,,210,12900,2300,,70080
Jordan,JOR,1993,,,210,14400,2600,,83480
Jordan,JOR,1994,,,140,11500,3895,,94080
Jordan,JOR,1995,,,140,12000,3900,,107740
Jordan,JOR,1996,,,250,12670,3275,,100108
Jordan,JOR,1997,,,250,11700,3528,,97908
Jordan,JOR,1998,,,250,12636,4000,,93213.6
Jordan,JOR,1999,,,250,11684,5000,,110819.76
Jordan,JOR,2000,,,250,13468,6500,,119043.2
Jordan,JOR,2001,,,250,14029,12000,,117550.67
Jordan,JOR,2002,,,250,15570,11650,,118215.87
Jordan,JOR,2003,,,280,15149,10134,,123697.84
Jordan,JOR,2004,,,280,18624,15633,,128009.43
Jordan,JOR,2005,,,280,15317,7530,,133165.23
Jordan,JOR,2006,,,350,14145,14820,,117531.05
Jordan,JOR,2007,,,300,22620,13780,,133849.8
Jordan,JOR,2008,,,300,19655,19130,,140522.14
Jordan,JOR,2009,,,500,25284,13325,,152876.31
Jordan,JOR,2010,,,350,17168,12299,,187723.58
Jordan,JOR,2011,,,350,17161,17761,,190749.33
Jordan,JOR,2012,,,350,24772,19584,,190543.06
Jordan,JOR,2013,,,650,18942,23547,,182508.38
Jordan,JOR,2014,,,640,21103,19497,,192372.19
Jordan,JOR,2015,,,680,21715.27,27452,,182219.52
Jordan,JOR,2016,,,740,26657.36,29552,,201289.16
Jordan,JOR,2017,,,760,30450.33,29000,,217952.42
Jordan,JOR,2018,,,691.1,37490,30770,,217826.4
Jordan,JOR,2019,,,708.48,27804,41981,,184854.95
Jordan,JOR,2020,,,721.27,32566,45801,,217996.48
Jordan,JOR,2021,,,730.05,33797,48580.53,,205427.62
Kazakhstan,KAZ,1992,,55500,5000,242900,596200,217300,139000
Kazakhstan,KAZ,1993,,60900,4900,275300,661500,194300,114100
Kazakhstan,KAZ,1994,,68300,4900,251800,641600,158200,80200
Kazakhstan,KAZ,1995,,59700,5000,205800,548200,113400,53000
Kazakhstan,KAZ,1996,,67600,5000,167400,457500,103400,39400
Kazakhstan,KAZ,1997,,62800,5100,147200,398200,81900,23900
Kazakhstan,KAZ,1998,,64700,5100,119100,347900,78900,24100
Kazakhstan,KAZ,1999,,59600,5200,98700,343900,97700,29300
Kazakhstan,KAZ,2000,,54100,5200,95100,306300,80225.77,33300
Kazakhstan,KAZ,2001,,55200,5300,96700,287600,112068.31,33800
Kazakhstan,KAZ,2002,,55800,5300,101139,296000,109764.88,36100
Kazakhstan,KAZ,2003,,57000,5300,96000,311900,105351.95,38400
Kazakhstan,KAZ,2004,,60800,5300,101600,329700,115752.88,41300
Kazakhstan,KAZ,2005,,59800,5200,106600,348300,110165.74,45700
Kazakhstan,KAZ,2006,,63900,5210,115055,366500,109339.8,64500
Kazakhstan,KAZ,2007,,65300,5450,123634.4,385900,107175.7,64300
Kazakhstan,KAZ,2008,,66300,5460,130995.3,400100,110499.05,65300
Kazakhstan,KAZ,2009,,71387,5268,134933,396096,106640.67,79478
Kazakhstan,KAZ,2010,,73133,5450,142944,406817,102970.52,102979
Kazakhstan,KAZ,2011,,75580.1,5680,149498,392849.9,112350.48,101975
Kazakhstan,KAZ,2012,,85133,5711,153791,373524,103319,123057
Kazakhstan,KAZ,2013,,89387,5917,156379,383468,99905.97,129725.1
Kazakhstan,KAZ,2014,,92353,6317,161937,405474,99816.59,126335.1
Kazakhstan,KAZ,2015,,101440,6127,165102,416823,95264,136924
Kazakhstan,KAZ,2016,,107773,6451,169178,430600,93867,143253
Kazakhstan,KAZ,2017,,117459,6617,171404,450432,91912,170729.1
Kazakhstan,KAZ,2018,,126520.33,6674.15,170552.64,477407.03,86126.77,183235.75
Kazakhstan,KAZ,2019,,131968.75,6838.97,171361.38,501248.72,86352.84,222728.64
Kazakhstan,KAZ,2020,,142924.12,7277,172468.38,521846.88,87478.26,236526
Kazakhstan,KAZ,2021,,151199.39,7678.9,175510.3,540215.75,83744.92,272603.72
Kenya,KEN,1961,7000,,7350,30587,112200,3016,7254
Kenya,KEN,1962,7000,,7560,29575,107200,2704,7713
Kenya,KEN,1963,7000,,7980,30518,95200,2392,8073
Kenya,KEN,1964,7000,,8400,31777,103500,2717,8721
Kenya,KEN,1965,7000,,8820,31568,112000,2866.5,9432
Kenya,KEN,1966,7000,,9240,31199,105988,2860,10900
Kenya,KEN,1967,7000,,9660,32085,111000,2652,11780
Kenya,KEN,1968,7000,,10080,31118,121000,3126.5,12140
Kenya,KEN,1969,7000,,10830,28271,123000,3607.5,15030
Kenya,KEN,1970,7000,,10410,25825,133000,2983.5,15330
Kenya,KEN,1971,7000,,10710,25525,136000,3120,17940
Kenya,KEN,1972,7000,,10920,24505,141000,3224,20350
Kenya,KEN,1973,7000,,11130,23660,143940,3172,22176
Kenya,KEN,1974,7000,,11550,25200,145000,3068,23309
Kenya,KEN,1975,7000,,11760,29350,132300,3055,26256
Kenya,KEN,1976,7000,,12180,31980,144900,3315,26916
Kenya,KEN,1977,7000,,12600,36840,189000,3432,29412
Kenya,KEN,1978,7500,,13500,43470,191872,3445,30684
Kenya,KEN,1979,8000,,13500,42798,192000,3640,31176
Kenya,KEN,1980,8500,,13500,35511,192500,3848,32280
Kenya,KEN,1981,8700,,13680,36942,165620,3900,33984
Kenya,KEN,1982,8800,,14190,37732,185900,4212,34752
Kenya,KEN,1983,8900,,15810,33061,196800,4303,38635
Kenya,KEN,1984,9000,,18005,42463,198000,4422.73,31560
Kenya,KEN,1985,9100,,18900,48986,192000,4758,40932
Kenya,KEN,1986,9200,,19500,41055,199230,4602,45325
Kenya,KEN,1987,9300,,18900,41341,219497,4674.99,44270
Kenya,KEN,1988,9400,,19200,50523,238351,5195.05,40171
Kenya,KEN,1989,9500,,19800,52115,227711,5362,43512
Kenya,KEN,1990,9600,,20400,56432,215000,5630.1,17880
Kenya,KEN,1991,9700,,21000,59480,247000,7000,18000
Kenya,KEN,1992,9800,,18000,59500,250000,7700,18720
Kenya,KEN,1993,9910.75,,17400,59450,242500,8400,14520
Kenya,KEN,1994,10000,,18300,58850,241900,7392,15480
Kenya,KEN,1995,10256.24,,18900,59450,239000,8482,20040
Kenya,KEN,1996,10603.92,,19200,57100,252000,10473,19680
Kenya,KEN,1997,11000,,18900,58700,260800,11522,20400
Kenya,KEN,1998,12000,,19200,53100,270000,10629,19440
Kenya,KEN,1999,13000,,19500,65852,279000,11081,15000
Kenya,KEN,2000,14000,,15060,64651,256619,13237,16819
Kenya,KEN,2001,15013.73,,17250,75705,282096,13800,28580
Kenya,KEN,2002,16041.92,,17760,77518,318650,14400,19689
Kenya,KEN,2003,17077.61,,18750,77060,342700,15301,20785
Kenya,KEN,2004,18119.89,,25080,75719,350200,16000,19174
Kenya,KEN,2005,19381.86,,19560,75618,396200,16500,19846
Kenya,KEN,2006,20471.67,,22200,80100,430000,16800,21460
Kenya,KEN,2007,21995.54,,66000,84750,445000,16200,23460
Kenya,KEN,2008,23137.47,,74550,83870,458000,16200,24284
Kenya,KEN,2009,24121.3,,62400,87121,483000,18130,25176
Kenya,KEN,2010,25078.22,,64500,88376,462000,15275,27144
Kenya,KEN,2011,26000,,64500,96929,458000,12800,21515
Kenya,KEN,2012,27000,,64500,96635,410600,12950,21650
Kenya,KEN,2013,27500,,65100,99928,425000,17445,23754
Kenya,KEN,2014,28048.59,,59664.71,108893.19,442571,17877,42278.01
Kenya,KEN,2015,30851.63,,65508.26,97858.82,487175.8,26001,42484.11
Kenya,KEN,2016,28800.07,,61361.82,78368,200293,10767,84311.36
Kenya,KEN,2017,30101.34,,58712.24,51443,172061,12988,106473
Kenya,KEN,2018,30019.93,,54912.16,62404,200771.2,18477.89,131682.55
Kenya,KEN,2019,30947.02,,75138.9,106738,329187.44,14440.96,88718.66
Kenya,KEN,2020,31488.03,,61283.8,160418.16,244216.7,25784.94,69212.23
Kenya,KEN,2021,32613.88,,39050.53,123905,250607,23107,89450
Kiribati,KIR,1961,,,,,,620,94
Kiribati,KIR,1962,,,,,,620,98
Kiribati,KIR,1963,,,,,,620,100
Kiribati,KIR,1964,,,,,,742,104
Kiribati,KIR,1965,,,,,,742,106
Kiribati,KIR,1966,,,,,,636,111
Kiribati,KIR,1967,,,,,,636,113
Kiribati,KIR,1968,,,,,,636,119
Kiribati,KIR,1969,,,,,,636,123
Kiribati,KIR,1970,,,,,,636,128
Kiribati,KIR,1971,,,,,,640,133
Kiribati,KIR,1972,,,,,,640,140
Kiribati,KIR,1973,,,,,,640,145
Kiribati,KIR,1974,,,,,,640,148
Kiribati,KIR,1975,,,,,,640,152
Kiribati,KIR,1976,,,,,,644,155
Kiribati,KIR,1977,,,,,,644,159
Kiribati,KIR,1978,,,,,,644,163
Kiribati,KIR,1979,,,,,,644,166
Kiribati,KIR,1980,,,,,,644,170
Kiribati,KIR,1981,,,,,,648,179
Kiribati,KIR,1982,,,,,,648,187
Kiribati,KIR,1983,,,,,,648,196
Kiribati,KIR,1984,,,,,,648,204
Kiribati,KIR,1985,,,,,,648,213
Kiribati,KIR,1986,,,,,,652,221
Kiribati,KIR,1987,,,,,,652,230
Kiribati,KIR,1988,,,,,,652,238
Kiribati,KIR,1989,,,,,,652,247
Kiribati,KIR,1990,,,,,,652,255
Kiribati,KIR,1991,,,,,,652,263.5
Kiribati,KIR,1992,,,,,,652,272
Kiribati,KIR,1993,,,,,,652,280.5
Kiribati,KIR,1994,,,,,,652,280.5
Kiribati,KIR,1995,,,,,,652,280.5
Kiribati,KIR,1996,,,,,,672,297.5
Kiribati,KIR,1997,,,,,,672,297.5
Kiribati,KIR,1998,,,,,,672,297.5
Kiribati,KIR,1999,,,,,,672,297.5
Kiribati,KIR,2000,,,,,,744,310
Kiribati,KIR,2001,,,,,,764,391
Kiribati,KIR,2002,,,,,,848,442
Kiribati,KIR,2003,,,,,,848,442
Kiribati,KIR,2004,,,,,,860,450.5
Kiribati,KIR,2005,,,,,,876,510
Kiribati,KIR,2006,,,,,,880,578
Kiribati,KIR,2007,,,,,,888,680
Kiribati,KIR,2008,,,,,,888,722.5
Kiribati,KIR,2009,,,,,,888,739.5
Kiribati,KIR,2010,,,,,,900,748
Kiribati,KIR,2011,,,,,,900,765
Kiribati,KIR,2012,,,,,,920,774.96
Kiribati,KIR,2013,,,,,,924.19,806.83
Kiribati,KIR,2014,,,,,,967.51,826.86
Kiribati,KIR,2015,,,,,,979.11,847.15
Kiribati,KIR,2016,,,,,,990.3,862.45
Kiribati,KIR,2017,,,,,,1001.83,887.88
Kiribati,KIR,2018,,,,,,1016.98,924.83
Kiribati,KIR,2019,,,,,,1023.93,938.31
Kiribati,KIR,2020,,,,,,1034.77,960.33
Kiribati,KIR,2021,,,,,,1045.58,982.6
Kuwait,KWT,1961,,,1400,7775,1200,,2000
Kuwait,KWT,1962,,,1400,6925,1350,,2080
Kuwait,KWT,1963,,,1400,7905,1500,,2280
Kuwait,KWT,1964,,,1050,9488,1900,,2400
Kuwait,KWT,1965,,,1225,9865,3600,,2640
Kuwait,KWT,1966,,,1050,11365,1900,,2800
Kuwait,KWT,1967,,,1146.6,7867,2180,,3200
Kuwait,KWT,1968,,,983.85,7543,1941,,3600
Kuwait,KWT,1969,,,1066.8,7418,1768,,4000
Kuwait,KWT,1970,,,856.8,8569,2129,,4160
Kuwait,KWT,1971,,,939.05,8510,2249,,4220
Kuwait,KWT,1972,,,1372,9400,4320,,6713
Kuwait,KWT,1973,,,1549.1,9475,4440,,5826
Kuwait,KWT,1974,,,1065.4,7117,2860,,6352
Kuwait,KWT,1975,,,314.3,7001,2441,,6651
Kuwait,KWT,1976,,,310.45,9578,1189,,7000
Kuwait,KWT,1977,,,237.3,12789,2258,,9231
Kuwait,KWT,1978,,,226.8,14692,3266,,8058
Kuwait,KWT,1979,,,293.3,20821,5730,,10500
Kuwait,KWT,1980,,,294,22940,5540,,10504
Kuwait,KWT,1981,,,294,24840,7910,,9231
Kuwait,KWT,1982,,,297.5,26411,9850,,7284
Kuwait,KWT,1983,,,308,27334,7850,,18896
Kuwait,KWT,1984,,,273.7,40141,4150,,20760
Kuwait,KWT,1985,,,335.3,32511,2165,,25703
Kuwait,KWT,1986,,,279.65,33408,2170,,29465
Kuwait,KWT,1987,,,280,33209,2222,,34139
Kuwait,KWT,1988,,,287,33298,1774,,32339
Kuwait,KWT,1989,,,290.5,33639,1640,,34707
Kuwait,KWT,1990,,,166.25,17130,1375,,28716
Kuwait,KWT,1991,,,106.75,8552,100,,1050
Kuwait,KWT,1992,,,47.95,17071,129,,10943
Kuwait,KWT,1993,,,59.5,25117,624,,20124
Kuwait,KWT,1994,,,117.25,48759,467,,25300
Kuwait,KWT,1995,,,336,38170.85,602,,25899
Kuwait,KWT,1996,,,343,39142.83,650,,29661
Kuwait,KWT,1997,,,386,38715.38,444,,32818
Kuwait,KWT,1998,,,528,38205.75,519,,36913
Kuwait,KWT,1999,,,290,34750,529,,38988
Kuwait,KWT,2000,,,470,34355,806,,32964
Kuwait,KWT,2001,,,560,31330,465,,32689
Kuwait,KWT,2002,,,675.5,37241.36,722,,37362
Kuwait,KWT,2003,,,910,39337.48,980,,37421
Kuwait,KWT,2004,,,350,43052,479,,32429
Kuwait,KWT,2005,,,210,44770,728,,37821
Kuwait,KWT,2006,,,350,43155,1259,,32376
Kuwait,KWT,2007,,,1225,41601,796,,32740
Kuwait,KWT,2008,,,1050,40104,1488,,37777
Kuwait,KWT,2009,,,2100,38543,1623.75,,48332
Kuwait,KWT,2010,,,2100,37106,2004,,37831
Kuwait,KWT,2011,,,2100,37240,1609,,45482
Kuwait,KWT,2012,,,1223.71,38006,1433,,49128
Kuwait,KWT,2013,,,1170.29,38018,1353,,46216
Kuwait,KWT,2014,,,1631.42,45105.65,1888,,46193
Kuwait,KWT,2015,,,1408.84,46500.83,1882,,53293
Kuwait,KWT,2016,,,2057.22,54690.53,1401,,53297
Kuwait,KWT,2017,,,1524.99,51917.28,2151,,55755
Kuwait,KWT,2018,,,1985.62,52239.53,2145,,61118
Kuwait,KWT,2019,,,2893.07,53690.64,2906,,61187
Kuwait,KWT,2020,,,2134.56,52767.99,2228.48,,62523.74
Kuwait,KWT,2021,,,2337.75,53096.9,2264.62,,64604.38
Kyrgyzstan,KGZ,1992,,11000,,70000,87800,35600,22200
Kyrgyzstan,KGZ,1993,,10300,,81600,87800,24800,9300
Kyrgyzstan,KGZ,1994,,12700,,76400,82300,18000,7200
Kyrgyzstan,KGZ,1995,,10200,,54100,84700,27955,2662
Kyrgyzstan,KGZ,1996,,13077,,54200,86377,28726,3010
